majorAlleleFrequency	pValueASE	pValueHeterogeneity	geneID
0.999999996152385	0	1	PDCD2
0.513888888888888	0.9068	NA	tbp
0.999992963950784	0.00022	0.91425	ZNF233
0.673639713667918	0	0.00582	URB2
0.766043454274619	0.00527	0.24184	ABCB10
0.702197338642576	0	0	TTLL12
0.628482068998475	0.06641	0.13753	Pnpla2
0.513888888888888	0.90761	NA	Sccpdh
0.666666666666667	0.50677	NA	SNX4
0.527777777777777	0.8671	NA	TFB2M
0.605092167625635	0.20685	0.06645	Mum1
1	0.06128	NA	Kctd3
0.761508861224166	0.00011	0	fzd3
0.631890970313067	0.12058	0.01482	NRBP1
0.985051243422044	0	0.04888	KRTCAP3
1	0	NA	nip7
0.569915908660336	0.00489	0.05716	tigarb
0.846167233253253	1e-05	1	GNPNAT1
0.916765265786044	0	0.59967	esrp2
0.651914790174286	0	0.018	TLN2
0.666666666666667	1	1	Alpk3
0.775510204081633	0	NA	TSPAN3
0.79	0	NA	PSMD13
0.783937497977145	0	0	ctsd
0.548910050739047	0.17804	0.72397	TP53BP1
0.538461538461538	0.84525	NA	TUBGCP4
1	0	NA	cdkn2aip-a
0.592202897026964	0.68371	0.99994	crtc3
0.858893306427119	0	0	IQGAP1
0.695425928653813	0.02818	0.00074	ADAMTSL5
0.541976170368811	0.29358	0.40755	MFAP1
0.563909774436091	0.00124	NA	Hypk
0.714919014501919	0.00018	1e-05	vps33b
0.587336745454181	0.00036	0.02694	PRC1
0.776190028224296	0	0	NDUFS3
0.59700503754859	0.22667	0.03637	TNNT3
0.566302929160463	0.70734	0.53904	myod1
0.663436981318533	0.16381	0.10395	DENND4A
1	0.12725	NA	SLC22A18
0.814814814814815	0.0014	NA	NAV2
0.663076529758433	0.00301	0.10053	LRP4
0.529411764705883	0.66695	NA	hsd17b12b
0.999999953831869	0	0.9011	DDB1
0.928786268303591	0	0	PKM
1	0	NA	dhdh
0.983234414131769	0	0.29282	Slc12a4
0.688346401904452	0	0.06137	MMP2
1	0.00421	NA	Adcy2
1	0	NA	Brd7
0.749139269085974	0.00239	0.03105	sdr42e1
0.770833333333333	0.00025	NA	cnep1r1
0.90531560854503	0	0	GPI
1	0	NA	KIAA0355
1	0	NA	cyp1a1
0.56597062790225	0.65245	0.61076	EDEM2
0.666666666666667	1	NA	Snx21
1	0.00053	NA	tmem138
0.583271474495164	0	0	incenp-a
0.632233550722414	0.00881	0.00935	PPP1R12A
0.509259259259258	0.92311	NA	HPS5
0.892240632807481	0.00011	0.10969	Rab3il1
0.848484848484848	4e-05	NA	GTF2H1
0.9999999248742	0	1	FANCF
0.89032593173175	0	0	CLPX
0.56	0.68909	NA	RFX7
0.822717875093489	0	0.71183	TJP1
1	0	NA	UBE2Q2
0.999994943850632	4e-04	1	UGT2C1
0.75	0.62561	NA	Nptn
0.637095404074471	0	0	arid3a
0.846153846153846	0	NA	CD82
1	0	NA	Trp53i11
0.6	0.03621	NA	Net1
0.545454545454545	0.83212	NA	slc35b4
1	0.00384	NA	Asb13
0.548387096774194	0.32352	NA	Taf3
0.582005734658162	0.04439	0.08273	dhtkd1
1	0	NA	Cdk17
0.978494623655914	0	NA	FLNC
1	1e-04	NA	PLEKHA5
0.850574712643678	0	NA	frg1
0.576086956521739	0.17671	NA	Map2k4
0.994040101088385	0	0.01278	Yars2
0.999376689244469	0.50021	1	CITED3
0.5872122776701	0.55081	0.98639	Mcoln1
0.612315529993406	0	0	CBS
0.552463681977867	0.55272	0.38301	Pias4
0.675012723568878	0.00495	0.80457	dvl2
0.5	1	1	Hspa4l
0.899159691240207	0.00084	0.06441	Reep1
0.612347239797277	0.00165	0.01706	Gxylt1
0.545380170916609	0.23631	0.06994	DHRS12
0.526793393987498	0.79603	0.66175	Ceacam20
0.651239608801005	0.04191	0	Zfp26
0.887532717165148	0	0	ZNF229
0.583333333333333	0.54232	NA	Dusp11
0.808959842221165	0	0	ints3
0.646678232761376	0	0	GON4L
0.533026717214484	0	0.00063	cct3
0.782890934504284	0	0	Jtb
0.98548817674128	0	0.06476	ZFP2
0.536096020378838	0.82468	0.22181	Ehmt2
0.925404868073834	0.00819	0.30213	slc44a4
0.582594546131164	2e-05	0.34071	slc30a8
1	0.24924	NA	FAM167A
0.615658019874108	0.20731	0.47234	PGBD2
0.570604656021521	0.09897	0.41545	ZBTB12
0.868724224070212	0	0	NELFE
0.586180658545912	0.00017	0.00423	Prrc2a
0.568268227918952	1e-05	0.07978	NEU1
0.613326293562043	0.53704	0.14495	Tmem268
0.53153679120098	0.90001	0.80114	SKIV2L
0.530514234065756	0.35872	0.80621	csnk2b
0.512396694214876	0.85542	NA	Ly6g6d
0.532095562547809	0.71522	0.6639	DDAH1
0.57894905764245	0.15963	0.99357	CLIC1
0.94748756843037	0	0.01604	Cdcp1
0.95160014496765	1e-05	0.55372	nrm
0.677282134346508	0.02233	0.40738	Tgfbr2
1	0	NA	eomes
1	0	NA	HERPUD2
0.545634180030051	0.02823	0	setdb1b
0.51533720514005	0.03032	0.0066	atp5if1a
1	0	NA	Mrps21
1	0	NA	SCAMP3
0.998639661426844	0	NA	Rps27
0.582764662686234	0.22445	0.55556	Snx27
0.584188357876362	0	0	S100a1
0.553398058252427	0.32449	NA	DPM3
0.999987252489188	0	0.78494	cgn
0.537634796530193	0.39128	0.75294	S100A16
0.920562018666568	0	0.8799	UBAP2L
0.523811650312914	0.87816	0.72887	HAX1
0.662191186855816	2e-05	0	znf687b
0.690148100818562	0	0	Pip5k1a
0.649480619559924	0	0	PSMD4
0.60242387209	0.01096	0.23791	Tmem79
1	0.01548	NA	Akap9
1	1e-05	NA	MTERF1
0.999999979947603	0	1	RECQL4
0.993719181860444	0	0.0495	dus3l
0.91754425655269	1e-05	0.14249	Dgat1
0.744445965703996	0.05359	0.39368	Tbc1d20
0.7104335216875	0.2144	0.12662	Slc45a4
0.714285714285714	1e-04	NA	CFAP20
0.664526225610325	0.76761	1	Dennd3
0.564077472196025	0.66051	0.66277	clptm1l
0.833333333333333	0.00733	NA	TRPS1
0.904761904761905	0.00018	NA	Znf516
0.585008019563858	0.00325	0.00047	VPS72
0.601380334233564	0.19	0.78312	GRHL2
0.691491241098505	0	0	Pabpc1
0.894206549118388	0	NA	Sf3b4
0.6	0.2325	NA	ncaldb
0.615258934335667	0.03018	0.07255	Rnf19a
0.52	1	NA	Ptpn2
0.605526498920602	0.35652	0.20811	gyaR
0.55264281373769	0.22712	0.59663	psmg2
0.749276013110201	0	0	MTDH
0.60574131565709	0.04527	0.09547	stk3
0.564665470994659	0.12496	0.2402	RRM2B
0.666666666666667	0.38742	NA	Laptm4b
0.53941908713693	0.24842	NA	Nutf2
0.595238095238095	0.27997	NA	BLOC1S4
0.563823963165818	0.00586	0.00021	jarid2b
0.598130841121495	0.0519	NA	MRPL53
0.555555555555555	0.61875	NA	slc7a6
0.663212435233161	0	NA	HEY1
1	0	NA	stmn2-b
0.705882352941176	0.14325	NA	ripor2
0.993589743589744	0	NA	GMNN
0.874785694551229	0	0.00025	rbm24
0.683471511709567	0	0	fam83h
0.661403172216715	0.05872	0.45687	ankib1
0.715400028104958	0	0	Adnp2
0.916666666666667	2e-05	NA	GGCT
0.75	0.62101	NA	fam91a1
0.616740088105727	0.00055	NA	UBQLN4
0.713655737793261	0	0.2355	pdcd6ip
0.777777777777778	0.03111	NA	UBP1
0.546511627906976	0.45128	NA	CRTAP
0.679596272880129	5e-05	0.35682	PUM1
0.747967479674797	0	NA	NKAIN1
0.999999991170609	0	0.93067	SDC3
1	1	1	SYTL1
0.634574577384844	0.00225	0	Mettl24
0.903283024767216	0	0.00321	PEX1
0.724144064140476	0.01874	0.13895	GALNT4
0.59185076120287	0.44522	0.97358	elp2
0.571516918375721	0.40736	0.67167	Ctnnal1
0.916666666666667	0.00651	NA	fam206a
0.504429972717299	0.91932	0.994	NDRG1
0.613891301271208	0.79619	0.05662	WISP1
0.516625783139434	0.69083	0.09848	CTNNB1
0.554682400110324	0.47829	0.94176	DYNC1LI1
0.561952505868461	0.19028	0.57727	SMARCC1
0.718125670955092	0.06647	0.21962	ASTE1
0.518988872399667	0.9105	0.90363	Mrpl3
0.568453730201695	0.29294	0.29742	KLHL7
0.553811659192825	0.02577	NA	TOMM7
0.590147252193013	0.26494	0.59808	SP4
0.99999995217928	0	0.99995	sp8b
0.815316526575395	0	0	ITGB8
0.833333333333333	0.21999	NA	Osbpl6
0.64530900910338	0.04642	0.94772	AOC3
0.696559658857721	0.0213	0.37978	TANC2
0.857142857142857	0.12499	NA	CYB561
0.666666666666667	0.19139	1	PEX12
0.621155811087921	0.03502	0.27673	dlx6a
0.555549979520435	0.64894	0.91954	Sgce
0.999726429603002	0	0.9718	Ppp1r9a
1	0.03136	NA	DYNC1I1
0.567794226197142	0.41339	0.74219	MPP6
0.5	1	NA	CCDC126
0.96551724137931	1e-05	NA	TBC1D5
0.999969832889664	0	0.93141	FKBP14
0.710316511149333	0	0	Nfe2l3
0.536512524080527	0	0.36096	CBX3
1	0	NA	hoxa2a
0.87012987012987	0	NA	hoxa9
1	0.06254	NA	tax1bp1b
0.935796643430179	0	0.02156	Tril
0.999999999363513	0	0.94256	JAZF1
0.893617021276596	0	NA	nupl2
1	0.00346	NA	SMAP2
0.765158474345144	0.00026	0.15658	ZBTB8B
0.999999997723729	0	0.9439	Klkb1
1	0.03196	NA	SYNC
0.749236118634414	0	0.92849	yars
0.620615320079941	0.02956	0.01334	FAM49A
0.710556237624236	0	0	SH3BP5
0.700034202021102	0	0.65634	znrf2
0.508287781594946	0.97274	0.91803	Txnl4a
0.999999999972712	0	0.99734	LCP1
0.754098360655738	0.00011	NA	trim71
0.735294117647059	0.0086	NA	Abhd5
0.666666666666667	1	NA	SNRK
0.603251896806379	0	0.00132	RPL14
0.617684072008705	0.0744	0.05079	GRB10
0.800771389898871	0.00036	0.01121	trio
1	0.00783	NA	TENT4A
0.609009253407135	0.38427	0.14613	Srd5a1
1	0	NA	irx1-b
0.769230769230769	0.00109	NA	C14orf93
0.999999993986242	0	0.98729	Srfbp1
0.99999999996271	0	0.97195	hdac1-b
0.999999999983218	0	0.97633	eif3i
0.547479144059737	0.07798	0.00011	Khdrbs1
1	0.01519	NA	HSBP1
0.7	0.1145	NA	PARP10
0.783386177988529	0	0	Cpsf1
0.815126050420168	0	NA	CPSF1
0.518987949770286	0.75896	0.46916	SH3BGRL3
0.766830879057604	0	2e-05	Arid1a
0.680637628690504	3e-05	0.13212	tbxta
0.581831306117929	0.42896	0.54339	ptpru
0.625	0.72797	NA	PKIB
0.514285714285714	1	NA	phactr4a
0.565217391304348	0.67774	NA	GATAD2B
0.575932392700439	0.0109	1e-05	EPB41
1	0	NA	Trnau1ap
0.553340393687592	0.70608	0.62582	G4
0.539333462160302	0.89599	0.87951	Vars2
0.550038366591909	0.89981	0.8413	RGS2
1	0.01554	NA	agr2
0.951917314601748	0	0.10971	Sema4a
0.787878787878788	0.00111	NA	tmem106b
0.875454592009348	0	0.23017	UMAD1
0.583333333333333	0.40439	NA	Glcci1
0.999999557894569	0	0.99949	TOP2B
0.541666666666666	0.66462	NA	ngly1
1	0.0019	NA	OXSM
0.766759924075664	0.01051	0.7549	VSTM5
0.627052081818452	0	0	CEP295
0.531111316973249	0.69552	0.48953	med17
0.564090257216001	0.00211	0.16853	Ech1
0.72649932800319	0	0	SRSF7
1	0	NA	Actn4
0.516853932584269	0.83251	NA	nr2f1b
0.625	0.08117	NA	Rab31
0.627114216861933	0.02835	0.73113	APCDD1
0.522040080493569	0.69706	0.49748	VAPA
0.572290662895894	0.04853	0.03919	twsg1a
0.567027704781888	0.11135	0.26538	ZBTB14
0.542517725250214	0.01397	0.06234	EPB41L3
0.548569426172141	0.98631	0.59225	arhgap29
0.60524820809297	0.23759	0.85928	lrrc42
0.652219395074669	0	0	TMEM59
0.655642317528342	1e-05	0	YIPF1
0.710845363313816	0.02705	0.39097	tceanc2
0.618291504646096	0.00019	0.00046	ptprf
0.51145038167939	0.75648	NA	RANBP3
0.671796416772763	0.03338	0.00428	CLCN4
1	0.00026	NA	FOXQ1
0.818336870662852	0	0.00444	usp33
0.521739130434781	0.88314	NA	SLC29A2
0.812651722940976	0	0.20695	Rad50
0.930232558139535	0	NA	PMS2
0.618004832583912	0.02111	0.07369	ZNF383
0.537533504086198	0.08539	0.94633	Sept2
0.999921972042462	0	0.7738	FUCA2
0.888888888888889	0.00114	NA	si:ch211-283h6.4
0.564728179278512	0.66812	0.94329	RNF225
0.728708186573974	0.41328	0.45137	rnf19b
1	0.00031	NA	KIAA0319
0.64564326749976	0.00757	0.00874	Zcchc2
0.57162796974093	0.24228	0.16909	Zeb1
0.880490615620021	0.05035	0.23137	Map3k8
0.857142857142857	0	1	Mtpap
0.999999508451548	0	1	Jcad
0.629473537401467	0.05913	0.00441	FAM69C
0.532051282051282	0.47113	NA	CYB5A
0.648087332183651	0.00047	0.04857	TUBB6
0.587786259541985	0.05439	NA	galnt11
0.52037814776068	0.24364	0.02062	ACVR2B
0.668986319912029	0.18085	0.15307	Sugct
0.556036917542425	0.00121	0.38339	ctps1
0.615384615384615	0.58176	NA	Rab39a
0.810123342965024	0	5e-05	RREB1
0.997408217411346	0.12417	1	Cables2
0.711871386402455	0.00093	0.41938	JPH2
1	0	NA	hnf4a
1	0	NA	copb1
0.685752822658276	0.00126	2e-05	mul1a
0.526620620253207	0.00181	0.03316	GTPBP4
1	0	NA	AGO4
0.575221238938053	0.13223	NA	fech
1	0	NA	ONECUT2
0.666666666666667	1	1	TGM1
0.999996126786039	0.00781	1	HAGHL
0.807132469806816	0	0	ZNF180
1	0	NA	HNRNPM
1	0	NA	wdr45b
1	0.49963	NA	PCDHGA10
0.755020080321285	0	NA	hars
0.763979621621216	0.00039	0.06201	Noct
0.869714731019953	0	0	Zan
0.986890560131953	0	0.05615	RADX
0.595238095238095	0.2792	NA	ift46
0.998989535954376	0	0.07224	PLOD3
0.746943992869981	0	0	CAMTA2
0.901399889067802	0	0	EPHB4
0.510718789407313	0.56987	NA	PSMB6
0.5	1	NA	TSC22D3
0.645732948226251	0.23576	0.51514	Tfr2
0.728877524988048	0.00907	0.00288	Dlg4
0.942598633025594	0	0.00313	ctc1
1	0	NA	ZMYM1
0.859630714603844	0.12081	0.07772	RNH1
0.934181091080218	0	1e-05	UMOD
0.529411764705882	1	NA	NLRP12
0.821776468029063	0	0	ANKRD28
0.821456004461133	0	0.69472	btd
0.985235329947925	0	0	Cog5
0.730415810332297	0	0	psmd11b
0.857142857142857	0.12654	NA	PPIC
0.536387749618547	0.68525	0.55592	Sdf2
0.574839912351969	0	0	hbb
0.742698952026509	0	0	hba1
0.689586047669091	0	0.4582	RRP36
1	0	NA	ZIC4
0.808451330852596	0	4e-05	Slc5a3
0.727260380803842	0	0	CASQ2
0.562615673564427	0.74038	0.64335	dop1b
0.615287375755298	0.00352	8e-05	Morc3
0.65051510273957	0	0	Chaf1b
0.999999998171943	0	1	BCL9
1	0.01543	NA	NR1I2
0.578171660917003	0.32758	0.43331	lrrc58
1	0	NA	PVR
0.847222222222222	0	NA	HACD2
0.595879860210803	0.02661	0.53306	PHYKPL
0.546641795032599	0.21804	0.64324	KDM3B
0.511864406779662	0.72348	NA	ctbp1
0.515337895971076	0.94079	0.92659	Ccnj
0.565666727921738	0.7244	0.30912	ADRA1B
0.528301886792454	0.78481	NA	rnf12-a
0.961538461538461	0	NA	zdhhc15b
1	0	NA	KIF3A
0.880208333333333	0	NA	NDFIP1
0.969865242393323	0	0.00027	Nudcd2
0.904477611940299	0	NA	Uqcrq
0.997408217411346	0.12636	1	ATP10B
0.580033910112354	0	0.59418	Prps1
0.957746478873239	0	NA	OGT
0.984584437233712	0	0.00053	GCNA
0.961749735038476	1e-05	0.19178	Nsdhl
0.999997468947806	0	0.85543	ZNF185
0.667562884242556	0.76674	0.60227	EDA
0.999376689244469	0.50247	1	NEURL1B
0.83028095071133	0	9e-05	DUSP1
0.866071428571429	0	NA	Ddx41
1	0	NA	CLTB
0.999647865307976	0.06205	0.81139	SIMC1
0.923728813559322	0	NA	CNOT6
0.767422775468395	0.41983	0.02972	RGS14
0.577204267875584	0.94905	0.88591	HMGXB3
0.660023959155596	0	0.12789	csf1r1
0.545041591366252	0.96403	0.94088	KIF17
0.651097705846728	0.00035	0.01362	slc35a4
0.629212324705235	0.26973	0.26878	Tmco6
1	0.50141	NA	CD274
0.607841350240287	0.06249	0.41439	chrnd
0.686150848173241	0.00048	0.00549	Tnfsf10
0.762207998075906	0	0	FRMPD1
1	0	NA	ints10
0.51274296422855	0.98144	0.69633	FBXW11
0.7	0.34294	NA	FGF18
0.951380372012264	0.02298	0.10192	PCDHGA8
0.857142857142857	0.12411	NA	TLX3
1	0.25114	NA	Kcnip1
0.833536502005618	0	0	ZNF436
0.832544555645557	4e-05	0.00091	ZDHHC5
0.591632939928349	0.02212	0.22223	Slc43a1
0.90225635577007	0	0	tmx2b
0.667825045318694	0	0	med19a
0.542607257064172	0.07022	0.00044	Pmf1
0.612519065485759	0.34117	0.09785	STX3
0.611331358474001	0.00138	0.14466	Ankrd13d
0.53968924994331	0.69086	0.77387	RNF38
0.782721189686875	0.00178	0.11256	KLHL4
0.689655172413793	0.06131	NA	Tsc22d3
0.59493670886076	0.11353	NA	POLA2
1	0.00033	NA	DACT2
0.999999954477389	0	1	ZDHHC24
1	0.00427	1	TSTD1
0.61777928014529	0.86081	0.66208	Fermt3
0.99999855207983	0	0.85513	ZBTB3
0.602664225832959	0.12835	0.18008	NXF1
0.909090909090909	0.01165	NA	Bscl2
1	0.01582	NA	trpt1
0.529411764705883	0.51633	NA	TRMT112
1	0	NA	CENPF
1	0	NA	HNRNPUL2
0.666666666666667	0.3868	NA	NUDT22
0.846153846153846	0.00162	1	Cplx2
1	0	NA	Gm2a
1	0.06206	NA	tmem216
1	1e-05	NA	emx1
1	0	NA	Gsr
0.592104000892118	0.00027	0.0318	Shisa3
0.613524592324633	0.17128	0.43197	SMYD5
0.713440399081748	0.22048	0.61308	Sfxn5
0.778334774797451	0.00021	0.00205	GFRA4
0.936345384934218	0	0	med12
0.5	1	NA	XPNPEP2
0.6	1	NA	SASH3
0.649089472909488	0.0448	0.03711	Zdhhc9
0.764264005712029	0.00852	0.06484	SYTL4
0.783954626023793	0.01649	0.00014	trmt12
0.999999822854695	0	0.97374	CSTF2
1	1e-05	NA	Xk
1	0.00108	NA	SLC9A6
1	0	NA	TAF7
0.945377038387268	0	0	TM9SF2
0.789473684210526	0.01856	NA	rbmx
0.875	0.06909	NA	ATP11C
0.679580222383132	0.41489	0.83054	Gdpd2
0.657534246575342	0.00954	NA	Dlg3
0.615384615384615	0.58231	NA	LNX2
0.660528543766103	0.03757	0.34533	slc25a43
1	0	NA	fibpb
1	0	NA	SESN3
0.999999764031921	0	0.98174	Alg13
1	0	NA	G3BP1
1	0	NA	LMAN2
0.999937640262514	0.12547	1	TBC1D2
0.99999943847042	0	0.88935	NOA1
0.997348664736144	0	0.02076	ARAP3
0.924528301886792	0	NA	rest
0.866027237059459	0	0.85714	TGFBI
0.999999731691263	0	0.83029	POLR2B
1	0	1	NFKB1
0.594396755511399	0.31552	0.39045	Slit3
0.876712328767123	0	NA	gar1
0.731707317073171	0.00433	NA	pitx2
0.923076923076923	0.00366	NA	CTSO
1	2e-05	NA	tenm3
0.67816091954023	0.00111	NA	AGA
0.565023110626208	0.00204	0.01836	Etfdh
0.633639001500138	0	0	Ppid
1	0.00047	NA	Bbs7
1	0.0156	NA	Fgf18
1	0	NA	CETN2
1	0	NA	ncbp1
0.971670878516754	0	0.01016	Tstd2
0.664716486483695	0.0203	0.00152	SEC24B
0.998368475646134	0	0.14965	SRP72
0.909090909090909	0	NA	LEPROTL1
1	0	NA	FAT4
0.764044978118657	0.0127	0.75555	RNF103
0.622093288816957	0.07711	0.00213	atoh8
1	0.06317	NA	PPARGC1B
1	0	NA	ELP1
0.866940342873547	0	0.27874	smu1
1	0	NA	mtus1a
0.777777777777778	0.18027	NA	slc7a2
1	0	NA	MTMR7
1	0	NA	MOSPD1
0.5	1	NA	Psd2
1	4e-05	NA	sh2d4a
0.658227848101266	0.00016	1	eif1ad
0.887621345478141	0	0.91801	THAP2
0.8125	5e-04	NA	RAB33A
0.777777777777778	0.17928	NA	MYOT
0.998399324185447	0	0.08198	hdac3
0.743939867687634	0.26821	0.58549	B3GALT1
0.932968696443275	0	0	CSPP1
0.841827332890139	0	0	SNX25
0.942846613642747	0	0	POLR1A
0.910457620718434	0	0	St3gal5
0.819061325067914	0	0.16597	CENPU
1	0	NA	CASP3
0.735564725929641	0.34567	0.1496	MGAT4A
0.608821098776985	0.01375	0.00226	RAB33B
0.654123918142753	0.75193	0.58461	RELL2
0.535414333497346	0.54514	0.08297	trappc11
0.740612003134753	0	0	uvssa
0.808	0	NA	KIF2A
0.850746268656716	0	NA	DIMT1
0.919283853405237	0	0	CENPH
0.527272727272727	0.78582	NA	Chek2
0.868607393663293	0	0	bop1
1	0.03056	NA	Rims2
0.829798518705342	3e-05	1	ALG3
0.99998544365094	0	0.7743	SCYL2
0.882227316767602	0	1e-05	apaf1
0.966086120407369	0	0.1783	DSP
0.618532096214473	0.29701	0.22033	tbc1d7
0.573541100278353	0.18754	0.58173	scg3
0.647058823529412	0.3308	NA	c8b
0.5	1	NA	MFSD10
0.722222222222222	0.09575	NA	TMEM86A
0.719551282051282	0	NA	HSPD1
0.668806595070087	0.00091	0	Palb2
0.503875968992249	0.91884	NA	PLK1
0.999999956769858	0	1	ndor1
0.547780960926673	0.30769	0.78253	ibtk
1	0.0161	1	GALNT8
0.680388300736274	0.08164	0.16484	KLHL13
0.553465606073679	0.20607	0.07123	PRPF4
0.6	1	1	Ccr4
0.999999999567649	0	0.99991	ECT2
1	0	NA	Hdlbp
0.707055101071106	0.00753	0.89604	Tgfbr3
0.999996280626699	0	0.94899	KIAA1107
0.922917768775801	0	0	GLUL
0.521739130434783	1	NA	Pbx1
1	0	NA	med8
0.999896162017006	0	0.98201	C19orf44
1	0.00038	NA	Uhmk1
1	0	NA	akr1a1b
0.578313253012048	0.18767	NA	Tbl1xr1
1	0.00186	NA	PTGS2
1	0.00014	NA	ivns1abpa
0.635755130296879	0.83334	0.42609	pla2g4a
1	0	NA	Pde4b
0.579710144927536	0.22802	NA	TSC22D2
0.689674087014366	0	0	EPHB3
0.542732510564782	0.78717	0.56183	Mfsd8
1	0	NA	ncl
0.575028896211385	0.79629	0.85909	Ddx59
0.848680728511728	0	0	PTPRS
0.777777777777778	0.1811	NA	ZSCAN2
0.798907503178617	0.02296	0.51442	ZC3H3
0.999996977134938	0	1	Rhpn1
0.840030302053478	0	0	mast3
0.758548657689199	0.02816	0.21811	Ldlr
1	0	NA	EEF1D
0.6	1	NA	B3GNT3
0.924355853219979	0	0	pycr3
0.5	1	NA	serpinb1
0.807562012125606	1e-05	0	phactr1
0.999999591105196	0	0.90124	Fetub
1	0	NA	sirt5
0.666836562067514	0.1879	0.74443	IGFBP1
1	0.00025	NA	TNS3
0.999999889886562	0	1	naprt
0.552009849653333	0.46348	0.71604	lhx9
1	0	NA	dda1
1	0.00791	NA	gtpbp3
0.527777777777777	0.7235	NA	PLVAP
0.673571277262324	0.00054	0.03739	OCLN
0.665397536285973	0	0	Nr2f2
0.570346040707332	0.27997	0.11978	Csnk1g3
0.6	0.75316	NA	VCAM1
0.578947368421053	0.64762	NA	cdc14ab
0.722222222222222	0.00166	NA	slc30a7
0.505617977528094	1	NA	DPH5
0.559519546390184	0.81265	0.91823	stil
0.755102040816326	0	NA	Serpinc1
0.641791044776119	0.02688	NA	EFNA2
0.863325108202685	0	0	GPSM2
0.5	1	NA	Apc2
0.911056420898233	0.1238	0.18688	Diras2
0.690476190476191	0.00058	NA	TUT4
0.708333333333333	0.06583	NA	SYDE2
0.7	0.01718	NA	GPX7
0.777777777777778	0.18107	NA	gpc1
1	0.06322	NA	DLG1
0.796969696969697	0	NA	Fkbp2
1	0	NA	ywrD
0.601670476391473	0.30105	0.08474	FAM102B
0.530511703638183	0.95414	0.8859	MCCC1
0.523809523809524	1	NA	ATP11B
0.61195173644879	0.12508	0.03012	HPS3
0.605398162930391	0.00118	0.05261	depdc1a
0.584697691384371	0.00104	0.00617	rpe65c
0.569854280041773	0.57097	0.45311	Mccc2
0.551105004074023	0.13526	0.33935	zgc:65873
0.590824232178473	0.5134	0.22384	COL24A1
1	0.50109	NA	C1orf210
0.845221501583235	0.09726	0.02046	LRP8
0.637708139931507	0	0	DOCK7
0.537699659112327	0.77074	0.58595	USP1
0.622818000146725	0.60799	0.75933	ATG4C
0.589713221249297	0.70151	0.33486	efcab7
0.552012309130991	0.00014	0.02551	Pgm1
0.555730186114983	0.30942	0.15382	CACHD1
0.709381917526428	0	0	jak1
0.7	0.34469	NA	DNAJC6
0.669087394195932	0.70825	0.89943	LEPR
0.555341298692287	0.01426	0.02169	hes1
1	0	NA	opa1
0.89959862041441	0	0.00491	ATP13A3
0.999975516618385	0	0.6012	Cth
0.690513371061064	0.25825	0.19846	ankrd13c
0.628604709464032	0.49404	0.22441	Lpar3
0.770853232283393	0	4e-05	FTSJ3
0.742502748230501	0	0	CLCC1
0.642015936822012	0.13384	0.10293	MCOLN2
1	0	NA	ALDH7A1
0.72093023255814	0	NA	NDUFB5
0.644726593051251	0	0	P3H2
1	0.24742	NA	Ccdc181
0.620659550031659	0	0.00773	CPOX
0.608257020325498	0.4105	0.19903	Arhgef18
0.802816901408451	0	NA	MYO9B
1	0.00025	NA	use1
0.925819485004279	0	0	Sin3b
0.571032434855479	0.12681	0.3497	HAUS5
0.937861039235201	0	0	xpr1
0.99999882108694	0	0.99604	SOAT1
0.999999986196621	0	0.89165	ABL2
0.999999556594369	0	0.98709	OSBPL9
1	0.002	NA	Ttc39a
0.866001228538989	0	0.69787	DNTTIP2
0.995381062355658	0	NA	Tpm4
0.999999997832863	0	1	RAB8A
1	0	NA	RPS27
1	0	NA	SAFB2
1	0	NA	Ap3d1
0.538461538461539	1	NA	MIER2
1	0.00198	NA	PLPP2
1	0	NA	SHD
1	0	NA	rxrgb
0.573770491803278	0.30212	NA	Elovl1
1	0	NA	slc44a5b
0.948239341084529	0	0	mpnd
0.75	0.48424	1	ELOVL4
0.920749415127469	0	0.84358	PLIN3
0.842105263157895	0	NA	rgl1
1	0	NA	ZFAND5
0.963899892606353	0	1e-05	edem3
0.560970767846803	0.45485	0.51002	NOTCH2
0.819665980279247	1e-05	1e-05	SLC35A3
0.878146935146155	0.00064	0.0011	ELL
0.552083333333333	0.17064	NA	tcf3
0.559903063312039	0.00249	0.38271	MBD3
0.917096344731491	2e-05	0.00021	Polrmt
0.587755333444141	0.44037	0.32711	Rnf126
0.521036339655473	0.20817	0.06623	Atp5f1d
0.577888933783181	0.12613	0.48173	TRMT1L
0.510204081632652	1	NA	gorab
0.994873652736513	0	0.86747	Pde4dip
1	0	NA	MAST2
0.830381386741543	0	0	Pomgnt1
0.999977216727167	0	0.99765	Nrif2
0.5	1	NA	Znf146
0.882882882882883	0	NA	SGTA
1	0.03122	NA	ZNF234
1	0.03133	NA	Zfp2
0.998502166727514	0	0	Thop1
1	0.0038	NA	MPDZ
0.999917404690186	0	0.80328	Patj
0.999877711036659	0.0041	0.64877	NFIA
1	0	NA	tm2d1
0.999997001402514	0	1	FREM1
0.933920340977914	0	0.00467	Nrdc
0.997050525930024	0	0	MAP1B
0.999985664690478	0	0.79197	TRMT13
0.933333333333333	0.00089	NA	PALM
0.999989441646617	0	0.70475	Tmem259
1	0	NA	STX6
0.937365689857364	0	0.00232	Elavl1
0.999861662510189	0	0.96241	fcho1
0.818181818181818	0.06617	NA	MYO1F
1	0	NA	MKNK2
